Sample	posterior	likelihood	prior	treeLikelihood.H3N2	structuredCoalescent.t:H3N2	Ne.Hong_Kong	Ne.New_York	Ne.New_Zealand	b_migration.Hong_Kong_to_New_York	b_migration.Hong_Kong_to_New_Zealand	b_migration.New_York_to_Hong_Kong	b_migration.New_York_to_New_Zealand	b_migration.New_Zealand_to_Hong_Kong	b_migration.New_Zealand_to_New_York	clockRate.c:H3N2	kappa.s:H3N2	gammaShape.s:H3N2
262500	-1948.9941619214567	-1910.2164429006843	-38.777719020772345	-1910.2164429006843	-34.61713803261667	0.909197	1.224369	1.158954	0.588307	0.287451	0.405348	0.605781	2.293398	0.173428	0.005138425875330156	8.204829277636449	0.4553805344959562
265000	-1949.0825339838334	-1908.3621497663412	-40.72038421749214	-1908.3621497663412	-37.40783978804935	0.423404	1.473192	0.687962	0.362720	0.162223	1.403910	1.041008	1.063164	0.760605	0.00490026349444217	8.204829277636449	0.25050734113068024
267500	-1940.0373050516787	-1904.7233743415825	-35.313930710096145	-1904.7233743415825	-32.627023364141806	0.844413	1.496313	0.687948	0.123039	0.322253	2.237701	0.892952	0.603513	0.351446	0.005005749144733591	7.155833820464334	0.2538174664450335
270000	-1951.472369041435	-1912.902783222033	-38.569585819402086	-1912.902783222033	-35.73213015410255	1.175081	1.146137	0.395617	0.522499	0.647169	0.931831	1.798084	0.234578	1.041920	0.004878200182971344	3.387545289695053	0.2538174664450335
272500	-1943.8198938831051	-1907.5977985304166	-36.2220953526885	-1907.5977985304166	-32.911497175335484	1.012102	1.073594	0.799564	0.136257	0.012588	2.647509	0.372130	0.095946	1.723723	0.004847314163709523	3.387545289695053	0.42672873534653794
275000	-1950.149483941816	-1914.7326051580467	-35.41687878376922	-1914.7326051580467	-32.68066228981915	0.849084	0.975105	0.613032	0.353286	0.033461	1.616840	0.691960	1.322368	0.860518	0.004870058147942271	5.6492155761772365	0.048008355230822294
277500	-1938.8187851530429	-1905.4136984298943	-33.40508672314864	-1905.4136984298943	-30.720582079572566	0.944887	2.624999	0.143582	0.662631	0.074591	1.551975	0.057845	0.188435	0.676345	0.005100675164783077	5.6492155761772365	0.13737180201601165
280000	-1937.6611183875946	-1906.2363637192746	-31.424754668320034	-1906.2363637192746	-31.662401650907107	0.361343	1.518108	0.559940	0.397021	0.199103	1.211528	0.155346	0.272745	0.399216	0.005059503684196503	4.822663452443904	0.07135752720468183
282500	-1939.9244093571483	-1911.8830114693621	-28.04139788778623	-1911.8830114693621	-26.91780042320021	0.313426	1.501750	0.147706	1.233072	0.010608	0.602263	0.280483	0.532388	0.933856	0.0050778210378669125	4.822663452443904	0.023619032640160346
285000	-1955.346609098698	-1908.6903781076473	-46.65623099105069	-1908.6903781076473	-41.11469259955834	1.426438	2.826480	1.229251	0.754230	0.266035	1.823062	0.856248	0.942263	0.801748	0.0048938362981831565	4.822663452443904	0.023619032640160346
287500	-1940.6644209693502	-1903.4798003008573	-37.18462066849287	-1903.4798003008573	-32.96696613525866	0.397123	3.256364	0.165319	0.267381	0.477605	1.736718	0.412434	1.342188	1.055004	0.004930201101646634	4.822663452443904	0.19636418260381158
290000	-1951.273511550266	-1908.2440488720097	-43.029462678256365	-1908.2440488720097	-36.210668751450505	1.528115	2.579759	0.399637	0.477634	3.121904	0.405774	1.815414	1.704276	0.450151	0.004985700302683853	4.822663452443904	0.13328550568295636
292500	-1950.9346349231062	-1906.2845287615849	-44.65010616152122	-1906.2845287615849	-34.80322310830255	4.467747	0.662587	0.217665	0.280459	3.098122	1.338512	1.902833	0.269269	3.832923	0.005042901192074522	3.778180417699021	0.13328550568295636
295000	-1955.8716187734676	-1906.591749101438	-49.27986967202978	-1906.591749101438	-38.937856673242734	0.707299	0.571109	1.363148	1.235524	0.668929	0.887749	2.194930	2.010693	5.967014	0.0050092236729944875	6.121440264599556	0.07457421399429634
297500	-1944.3035882234005	-1906.0906291853917	-38.212959038008826	-1906.0906291853917	-35.03903844602013	0.537988	0.863487	0.489746	0.322032	0.314404	2.277755	1.467371	0.371180	1.509856	0.004965542245328561	6.121440264599556	0.24461529504350435
300000	-1950.2389249461983	-1903.592032736607	-46.64689220959122	-1903.592032736607	-35.13488125109939	0.811223	8.644733	0.179314	2.111127	0.780113	1.278204	1.407037	1.994211	0.172773	0.005191818068142467	6.121440264599556	0.24461529504350435
302500	-1941.8040041924944	-1901.1609263692294	-40.64307782326493	-1901.1609263692294	-34.72698046736365	0.702671	2.639340	0.222791	1.846191	0.247804	1.974568	1.375643	0.748863	0.314358	0.005088623654670125	6.121440264599556	0.6091427877727292
305000	-1954.4876689723594	-1921.6277470757775	-32.85992189658184	-1921.6277470757775	-26.658592176654036	0.159286	1.863638	0.413449	2.234618	0.243224	0.936849	1.202713	1.744909	1.297138	0.004925554118266463	5.541764619284583	0.6091427877727292
307500	-1953.4143052394943	-1908.6963240047637	-44.71798123473068	-1908.6963240047637	-36.84326279133836	2.197108	0.558358	0.232598	2.914705	0.178207	1.712121	1.473957	2.182145	1.563696	0.004971362504018319	3.383355420268748	0.6781190059729999
310000	-1949.2809229479933	-1901.39378052355	-47.887142424443205	-1901.39378052355	-39.62930661413416	0.433144	1.773585	0.923762	2.860192	0.540398	0.280219	1.460195	1.478674	2.973703	0.004918883021584481	6.672697728245608	0.39752440146388635
312500	-1946.9237293286426	-1905.614464574804	-41.30926475383855	-1905.614464574804	-36.454175157575705	0.405358	1.919355	1.448207	1.745444	0.178652	0.754550	1.989519	1.356081	0.054442	0.004913249493933376	4.350122012022931	0.4435335409593288
315000	-1935.9697126182032	-1900.3140796171074	-35.65563300109582	-1900.3140796171074	-34.57740089258565	0.409377	0.487055	1.787545	0.373263	0.398983	0.591431	1.330696	0.582361	0.199763	0.005006391724016328	5.525480498302637	0.3271817038930414
317500	-1944.467399471996	-1903.654741010882	-40.81265846111401	-1903.654741010882	-33.61592373822022	0.553202	1.717421	0.750254	0.945307	1.505616	5.039647	1.082078	0.041370	0.503609	0.005070683472935787	5.525480498302637	0.3271817038930414
320000	-1953.675432933296	-1906.4433984357731	-47.23203449752279	-1906.4433984357731	-41.782522019279874	0.965489	1.130306	0.846457	1.193171	0.515302	3.753458	1.037216	0.487075	0.031768	0.00512898909192449	5.525480498302637	0.1790359190140465
322500	-1950.4598250507036	-1912.0794350231017	-38.38039002760176	-1912.0794350231017	-31.717276252771555	0.590185	0.837396	0.426479	0.875624	1.419256	1.396987	0.830410	0.917341	0.164017	0.004697057377871959	5.358715024506416	0.07620930948622189
325000	-1938.1846285696743	-1907.59083062017	-30.593797949504225	-1907.59083062017	-28.35249489225745	0.823816	0.497913	0.242363	1.956029	0.124903	0.958615	0.081988	1.226664	0.521057	0.005037842327204522	6.800069962032293	0.5491158305090651
327500	-1943.553816360142	-1903.5410224351056	-40.01279392503653	-1903.5410224351056	-36.30396184611677	0.799981	0.478298	0.602805	0.945132	0.005348	0.167846	1.017764	0.380961	3.658782	0.005068039428731857	6.800069962032293	0.54993597137975
330000	-1953.685339083664	-1914.2078058575703	-39.4775332260937	-1914.2078058575703	-34.10071715895339	0.774568	5.244928	0.419438	0.834801	0.053630	1.940088	0.740108	0.104896	1.204306	0.005038694966431415	5.8342054884951775	0.54993597137975
332500	-1942.3803487422033	-1909.1764063212922	-33.20394242091113	-1909.1764063212922	-25.004963857519986	0.216261	5.950541	0.351509	1.291717	0.419915	1.512446	0.860755	0.221672	2.267744	0.005132894519311256	5.718339799308931	0.6974843725306829
335000	-1935.6338353011809	-1901.5311881123353	-34.102647188845644	-1901.5311881123353	-30.94322633325461	0.293289	1.533307	0.878720	1.391775	1.181589	0.588403	0.442210	0.062763	0.960485	0.00506553772167883	6.322740941035896	0.7142406729525851
337500	-1950.1105978639257	-1914.5839667595428	-35.52663110438282	-1914.5839667595428	-30.370683791723014	0.522109	0.439123	0.764537	0.586928	1.495271	2.702001	1.127654	0.709363	1.245813	0.005031773764317208	6.322740941035896	0.7142406729525851
340000	-1950.6366257819711	-1909.5446928470765	-41.091932934894615	-1909.5446928470765	-37.05736231816205	0.503357	1.867233	0.223615	1.909475	0.705556	0.882092	1.001661	0.655983	0.233538	0.005144631270596335	3.5389855398187007	0.7142406729525851
342500	-1943.5326504673944	-1905.0193167888744	-38.513333678519906	-1905.0193167888744	-33.85460963623132	0.482578	0.970692	1.534266	4.009731	0.687490	0.619125	0.161283	1.013015	0.271439	0.004937198749868203	3.5389855398187007	0.7786420283492803
345000	-1942.7622036621583	-1904.2339347600296	-38.52826890212864	-1904.2339347600296	-36.35246520107234	1.249672	1.048862	0.705193	2.009819	0.057330	0.228564	0.083690	0.871699	0.894682	0.005018148587039309	4.615579301096765	0.7786420283492803
347500	-1936.0614583820382	-1901.1737545776077	-34.88770380443039	-1901.1737545776077	-32.41986674256677	0.759328	1.019583	0.275487	0.695360	0.825169	1.162535	0.271924	0.264300	1.600246	0.005018859739090114	6.214564908585314	0.653341792062314
350000	-1959.079146591171	-1913.353385619452	-45.72576097171888	-1913.353385619452	-40.768612368342666	1.878937	1.006343	0.665113	1.495477	0.383529	0.351210	0.786632	0.221018	2.390393	0.0051010998410198505	6.214564908585314	0.653341792062314
352500	-1948.12273148533	-1910.2538055813257	-37.868925904004335	-1910.2538055813257	-32.589526551657094	0.446626	1.562360	0.267209	0.883599	0.058761	2.573744	0.199967	0.469942	0.284633	0.004804127305522829	10.94628436098701	0.653341792062314
355000	-1943.1211253097822	-1902.5498415399861	-40.571283769795976	-1902.5498415399861	-36.376402067812215	0.462610	2.526583	1.030714	0.446838	1.492404	1.610042	0.147439	0.004696	0.732074	0.004950943453893901	8.064433654843118	0.6543085838342434
357500	-1943.2705180491275	-1908.6240862029479	-34.64643184617976	-1908.6240862029479	-33.94551844491116	0.399843	1.061419	0.313155	0.342834	0.283537	1.610042	0.042742	0.002726	0.590450	0.00508315685378358	8.313756878060856	0.27968623121289576
360000	-1946.9024148189737	-1903.7358644597598	-43.166550359213836	-1903.7358644597598	-38.23005901397053	0.781047	1.667084	0.736478	0.945434	0.255347	3.446361	0.016653	0.017695	0.267748	0.004778525114766189	4.153677859329408	0.27968623121289576
362500	-1938.4828145296842	-1902.5747344708477	-35.90808005883655	-1902.5747344708477	-35.33595777654865	0.686525	2.025704	0.803629	0.154158	0.054375	1.132477	0.522104	0.084491	0.731591	0.0050280461494378505	4.153677859329408	0.30960786722776984
365000	-1946.1125685061447	-1907.0260731804199	-39.08649532572493	-1907.0260731804199	-36.76643034442449	1.435647	0.396998	0.281266	1.914166	0.148228	1.033135	0.476562	1.842190	0.082886	0.004987556231885868	4.153677859329408	0.2602051042120423
367500	-1941.6862830009131	-1906.0692628390977	-35.61702016181539	-1906.0692628390977	-32.73030213149379	1.627109	0.669768	0.258698	1.182316	0.052965	1.176643	0.580905	1.767968	0.251480	0.00488982937693166	4.9930107667563055	0.08693485051208853
370000	-1946.6865374448575	-1904.8636669750679	-41.8228704697897	-1904.8636669750679	-39.259963868586574	0.415706	1.962124	0.146129	0.812881	0.007202	1.166448	0.048928	0.989615	1.112117	0.0049320275886831026	4.9930107667563055	0.5260008300644996
372500	-1941.5716015894297	-1906.6267718957429	-34.94482969368684	-1906.6267718957429	-27.72035327856499	0.588046	7.124402	0.221612	0.822802	0.007332	1.561321	0.138167	0.778346	0.946735	0.005092371848755089	4.9930107667563055	2.079617667362211
375000	-1942.4649136777496	-1903.7072450008345	-38.757668676915046	-1903.7072450008345	-28.739274076390423	0.256247	10.747181	0.686001	0.517458	0.344915	1.618282	0.407514	2.140843	0.143754	0.00504372219102738	8.688434772660338	2.094853409473144
377500	-1950.3995287648459	-1906.6894543438382	-43.710074421007704	-1906.6894543438382	-35.32585950431417	0.257618	4.061640	0.205260	2.321871	0.939428	1.800929	0.086237	1.474792	0.311203	0.0048400352691099595	7.543363952442955	0.5912901875421085
380000	-1956.4312416301173	-1911.639120085168	-44.79212154494907	-1911.639120085168	-38.364079166823615	1.413947	1.477472	0.349195	2.192090	2.423816	0.748801	0.506152	1.235189	0.103605	0.004892633241766518	7.543363952442955	0.30623196864138535
382500	-1940.5393983553927	-1905.069280101964	-35.470118253428524	-1905.069280101964	-34.51826016939021	0.427312	0.947913	0.541966	0.896490	0.587685	1.484611	0.613334	0.315742	0.112730	0.005027728324547313	6.178841370295498	0.22422403716582853
385000	-1949.0336196716908	-1917.408556416694	-31.625063254996913	-1917.408556416694	-29.15135170483731	0.487175	0.693827	0.600864	1.135957	0.081842	0.237477	0.563262	1.081715	1.896177	0.005150968912513695	4.7733557402562665	0.20463890476460833
387500	-1952.405496899021	-1913.9048858446245	-38.500611054396636	-1913.9048858446245	-34.015241886402094	0.536159	4.599525	0.370864	1.374368	0.064510	0.806015	0.564596	0.878262	0.927704	0.005101334459000463	5.286166903022035	0.1811453537761113
390000	-1941.6756860934402	-1904.2534254038503	-37.42226068958994	-1904.2534254038503	-31.489943094279067	0.510504	7.299616	0.451493	0.425631	0.609514	2.242681	0.004198	0.554544	0.974531	0.004957663060403577	6.8808817107881755	0.1811453537761113
392500	-1946.4368105496812	-1916.812774644657	-29.62403590502422	-1916.812774644657	-25.86347845128797	0.435282	4.819263	0.376943	0.256152	0.210687	2.113299	0.014260	0.218532	1.035969	0.005043499664027608	6.8808817107881755	0.1811453537761113
395000	-1941.1196659347079	-1907.4973730806882	-33.62229285401968	-1907.4973730806882	-32.867739409697876	0.845618	0.825293	0.254959	0.226211	0.130539	1.966006	0.114959	0.810144	0.262878	0.004978583802473865	5.466558075567578	0.5185368393301951
397500	-1944.5974272395197	-1907.0736039718843	-37.523823267635485	-1907.0736039718843	-32.99514841770252	0.709401	2.118634	0.277638	0.838185	0.326872	0.798569	0.160670	0.666202	0.198863	0.004804473905892258	5.466558075567578	1.877642033810497
400000	-1947.4275168710387	-1902.9336807862574	-44.49383608478145	-1902.9336807862574	-31.111676249954865	0.817305	1.079544	0.370466	0.470286	0.524866	10.371458	0.114932	0.692662	1.039218	0.005077592349393137	5.466558075567578	3.007270459246959
402500	-1951.3258269361468	-1907.2137526066845	-44.112074329462246	-1907.2137526066845	-37.00860129009601	0.995190	3.885095	0.487576	0.468203	0.051069	2.438636	0.113571	0.098413	2.086323	0.005006114064947884	5.466558075567578	2.5701117327019127
405000	-1943.785629438722	-1908.3529201426113	-35.43270929611061	-1908.3529201426113	-30.047523255230985	0.705622	3.022716	0.716432	1.146007	0.032290	3.336215	0.034463	0.179852	0.540308	0.005013378372255762	5.466558075567578	1.492574238114235
407500	-1948.8506892953303	-1907.825440420301	-41.02524887502929	-1907.825440420301	-35.077127784932266	1.490483	0.431443	0.463007	2.315438	0.547076	0.667169	0.470800	0.079000	1.127131	0.005195967746100345	5.466558075567578	1.8411103954408305
410000	-1949.5731395657078	-1910.98942016089	-38.583719404817884	-1910.98942016089	-29.33252955299644	0.407893	7.449432	0.979777	0.752343	0.361741	1.992645	0.449549	0.059206	0.826621	0.0049635927606822665	6.383311526237419	3.5388622894632764
412500	-1947.1270126006782	-1908.7122467427357	-38.41476585794241	-1908.7122467427357	-32.83880579688601	0.361962	0.306754	1.275558	0.544315	0.576298	1.984491	0.270329	0.175181	0.140661	0.0048623623412270564	8.234775803858463	3.5388622894632764
415000	-1946.1104793836068	-1907.7070052984427	-38.40347408516408	-1907.7070052984427	-34.052319105825674	0.398794	0.951956	1.115411	1.010371	0.540137	1.165083	0.036737	0.098884	0.335697	0.005027834629078202	7.488929651551059	3.605515672598953
417500	-1953.1297190526584	-1907.449891507724	-45.67982754493427	-1907.449891507724	-34.9824978796661	1.105815	2.217863	0.263566	1.200009	0.952169	4.219775	0.512319	0.895829	0.273750	0.005079166789429555	7.488929651551059	3.605515672598953
420000	-1953.6759799065073	-1908.865934472653	-44.810045433854405	-1908.865934472653	-33.281621056239196	0.521072	5.056499	0.400973	1.285510	0.387381	4.488833	0.969968	0.075694	1.362321	0.0050735836866987434	4.137948711027617	3.605515672598953
422500	-1948.3607071738663	-1907.7425362847268	-40.61817088913952	-1907.7425362847268	-30.92272274453274	2.442532	0.090979	0.300812	0.768154	0.171536	2.645098	0.746625	0.563214	3.019747	0.004911136978245624	4.137948711027617	3.0140181696846122
425000	-1954.8794296010362	-1906.5408496546945	-48.338579946341824	-1906.5408496546945	-32.28076371485096	6.889804	0.123542	0.560138	2.645352	0.094491	4.014742	1.007044	0.936973	1.899797	0.004864188523402861	7.938991004639155	3.0140181696846122
427500	-1949.2856170475357	-1904.7334450622616	-44.55217198527397	-1904.7334450622616	-29.97914680278949	9.588637	0.551407	0.457194	4.273574	0.050469	1.921894	0.095828	0.928054	1.060661	0.005183747735927227	6.07714543493794	3.0140181696846122
430000	-1944.8153764206334	-1906.215293380615	-38.60008304001816	-1906.215293380615	-33.71051808386845	2.536533	0.736623	0.394245	2.974131	0.267968	0.819305	0.123090	1.581055	0.293624	0.005000974258991635	6.07714543493794	0.603757405186499
432500	-1940.2873820150166	-1902.7880191114596	-37.499362903557085	-1902.7880191114596	-33.62720671511166	0.828083	0.567121	0.555547	3.127685	0.221678	0.721760	0.756834	1.405672	0.353304	0.005064040513956019	6.07714543493794	0.45323383791178895
435000	-1937.2801038761384	-1903.1174035569102	-34.162700319228115	-1903.1174035569102	-30.304236978521793	2.632143	0.189708	0.265166	1.995261	0.473129	0.754360	0.030856	1.655226	0.167166	0.005004606631776487	6.07714543493794	0.45323383791178895
437500	-1942.7761839137038	-1911.0105807088355	-31.765603204868228	-1911.0105807088355	-26.832503195601543	4.226208	0.357663	0.317776	3.263108	0.265526	0.843228	0.105687	0.405137	0.242937	0.005091187704868379	4.852051718061965	0.6062933726538129
440000	-1945.8784292169375	-1903.1014165317301	-42.7770126852073	-1903.1014165317301	-38.177382355091744	0.748219	1.488720	0.310554	2.307754	0.054050	0.536788	1.282751	1.846739	0.255878	0.00489928606039903	5.187052388867793	0.6777930961281938
442500	-1947.7751674991134	-1905.3394736496957	-42.43569384941763	-1905.3394736496957	-36.805541957913185	1.025935	1.436180	0.297152	0.102145	0.532669	1.841425	2.502018	0.741034	0.443290	0.0051254408203234665	7.844701259068471	0.6777930961281938
445000	-1960.4545461028301	-1922.7752738911033	-37.67927221172671	-1922.7752738911033	-32.920476359406905	0.892617	4.113554	0.538500	0.051125	0.744800	1.337901	1.559126	0.444761	0.336695	0.0050382479784280695	2.821393306723009	1.6862325234290634
447500	-1950.3925520429516	-1907.4554167199508	-42.937135323000874	-1907.4554167199508	-35.30764716481232	0.835308	1.606624	0.745676	0.058171	1.564913	0.206095	4.056849	0.353785	0.715375	0.004866376917250358	7.368546027762641	1.6862325234290634
450000	-1942.2012290077282	-1903.1458414914687	-39.055387516259586	-1903.1458414914687	-32.53308531988642	0.501854	1.005566	0.346151	0.422615	0.630685	1.145172	4.059750	0.502307	1.133887	0.0051472788637587944	5.62364701084475	0.9840955894565574
452500	-1946.9702385467272	-1907.523891006556	-39.4463475401713	-1907.523891006556	-30.239257645981926	0.115124	4.512976	1.529215	0.744358	0.559671	1.902998	0.891594	0.475547	1.195800	0.0049279303008377155	5.62364701084475	2.3416190466556954
455000	-1940.6307302114735	-1902.727249687463	-37.90348052401062	-1902.727249687463	-31.272269042112978	0.428863	0.954130	0.256611	1.420211	0.142742	2.270222	0.892005	1.370457	1.309642	0.005083658367647833	5.62364701084475	2.3416190466556954
457500	-1943.027203443668	-1905.2102071042082	-37.8169963394599	-1905.2102071042082	-35.30798631150016	0.548749	1.983959	0.784157	0.879883	0.028355	1.086584	0.165096	0.510332	0.720327	0.004968591198751899	5.62364701084475	1.279373202056654
